RCPT_YR,CGG_NM,STDG_NM,STDG_CD,LOTNO_SE_NM,MNO,SNO,BLDG_USG,LAND_AREA,ARCH_AREA,THING_AMT,CTRT_DAY,ARCH_YR,RGHT_SE,RTRCN_DAY,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,동작구,노량진동,10100,,,,단독다가구,83.0,41.46,200000,20250722,1987,,,중개거래,"서울 동작구, 서울 성동구"
2025,동작구,사당동,10700,,,,단독다가구,140.0,199.06,194465,20250724,1994,,,직거래,
2025,동작구,상도동,10200,,,,단독다가구,208.0,657.68,134500,20250805,1997,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,43.0,70.03,166500,20250816,1985,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,113.0,111.07,90000,20250820,1972,,,직거래,
2025,동작구,신대방동,10900,,,,단독다가구,100.0,114.18,56000,20250823,1975,,,중개거래,서울 동작구
2025,동작구,신대방동,10900,,,,단독다가구,231.0,217.71,146000,20250823,1989,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,132.0,261.16,280000,20250823,2000,,,중개거래,서울 동작구
2025,동작구,신대방동,10900,,,,단독다가구,109.0,166.62,114081,20250826,1982,,,중개거래,서울 동작구
2025,동작구,신대방동,10900,,,,단독다가구,106.0,144.78,51766,20250826,1982,,,중개거래,서울 동작구
2025,동작구,흑석동,10500,,,,단독다가구,135.0,199.14,205000,20250830,1995,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,136.0,72.25,200000,20250830,1985,,,중개거래,"서울 동작구, 서울 마포구"
